age,sex,height_cm,weight_kg,bmi,avg_surplus,days,weight_change
63,Female,154.0,61.5,25.9,22,21,-0.11
65,Female,153.0,73.2,31.3,-237,90,-2.61
66,Female,166.0,50.4,18.3,421,14,0.95
38,Male,164.0,94.2,35.0,-327,90,-3.37
57,Male,192.0,61.8,16.8,-228,30,-1.54
33,Female,160.0,40.0,15.6,-81,90,-0.95
56,Female,161.0,66.2,25.5,575,30,2.15
43,Male,176.0,75.7,24.4,154,90,1.69
17,Female,173.0,70.4,23.5,104,30,0.16
38,Male,172.0,99.1,33.5,-435,60,-3.06
41,Male,175.0,77.7,25.4,-175,7,-0.3
29,Male,177.0,81.2,25.9,-609,90,-6.82
35,Female,172.0,75.8,25.6,-313,7,-0.72
43,Male,173.0,62.6,20.9,333,14,0.35
17,Female,179.0,56.5,17.6,-751,60,-6.66
23,Male,165.0,93.9,34.5,-652,14,-1.01
57,Male,168.0,100.1,35.5,-21,7,0.33
34,Female,170.0,86.4,29.9,298,90,3.61
49,Female,159.0,106.8,42.2,563,30,1.67
46,Male,178.0,78.9,24.9,-19,21,-0.17
45,Male,176.0,94.6,30.5,86,14,-0.08
38,Male,191.0,83.4,22.9,-466,60,-3.5
42,Male,157.0,88.2,35.8,-285,14,-0.59
61,Male,179.0,57.6,18.0,-429,30,-2.27
69,Female,166.0,96.8,35.1,-737,7,-0.42
29,Male,182.0,45.1,13.6,-344,14,-0.39
52,Female,160.0,71.8,28.0,-574,7,-0.57
69,Female,163.0,55.0,20.7,-13,14,0.01
15,Female,158.0,40.0,16.0,231,21,0.38
58,Female,159.0,64.4,25.5,570,60,3.83
42,Female,173.0,48.8,16.3,421,60,3.12
69,Male,160.0,55.3,21.6,-423,30,-1.66
47,Male,181.0,83.6,25.5,508,90,5.85
61,Female,161.0,54.6,21.1,513,21,1.56
24,Male,171.0,85.1,29.1,-145,21,-0.44
22,Female,155.0,70.2,29.2,-593,30,-2.09
66,Female,165.0,64.3,23.6,267,14,0.76
44,Female,164.0,91.1,33.9,-731,21,-1.88
46,Male,200.0,76.9,19.2,-359,90,-4.47
24,Male,185.0,49.1,14.3,-102,21,-0.74
27,Male,170.0,112.0,38.8,396,90,4.5
60,Male,180.0,80.1,24.7,565,60,4.12
31,Male,180.0,91.0,28.1,327,14,0.23
47,Male,168.0,71.1,25.2,-173,21,-0.44
32,Male,165.0,54.9,20.2,-773,21,-2.47
29,Female,172.0,56.0,18.9,300,90,3.54
24,Female,159.0,57.4,22.7,385,21,0.97
67,Female,173.0,83.5,27.9,-191,21,-0.23
67,Male,169.0,84.6,29.6,-69,60,-0.27
21,Male,180.0,79.1,24.4,375,90,4.63
34,Female,171.0,52.0,17.8,-702,30,-2.96
46,Male,186.0,75.8,21.9,319,90,3.5
36,Male,164.0,63.7,23.7,-131,7,-0.38
55,Female,170.0,77.8,26.9,129,90,1.35
29,Female,158.0,53.0,21.2,-614,14,-0.64
18,Female,153.0,77.6,33.1,23,60,0.11
33,Male,175.0,69.5,22.7,-498,30,-1.9
48,Male,166.0,109.6,39.8,-123,30,-0.01
25,Male,175.0,58.5,19.1,-113,7,-0.04
60,Female,169.0,76.8,26.9,536,30,1.86
15,Male,173.0,76.8,25.7,105,7,0.25
18,Male,168.0,74.1,26.3,-64,30,-0.34
43,Male,178.0,94.5,29.8,-297,21,-0.73
43,Male,172.0,87.7,29.6,-394,14,-0.58
31,Male,184.0,78.4,23.2,79,21,0.1
29,Female,163.0,65.9,24.8,424,14,0.82
18,Female,164.0,88.9,33.1,-41,7,0.31
52,Female,152.0,55.1,23.8,90,7,-0.1
36,Male,174.0,81.8,27.0,-408,21,-0.78
21,Female,174.0,60.7,20.0,-63,60,-0.62
37,Female,167.0,53.6,19.2,-42,30,0.29
67,Male,179.0,40.0,12.5,123,7,-0.15
29,Female,153.0,40.0,17.1,-426,21,-1.37
65,Male,186.0,94.4,27.3,-377,30,-1.0
29,Female,160.0,81.1,31.7,-361,14,-0.22
25,Male,175.0,82.5,26.9,-269,7,-0.06
29,Male,167.0,87.7,31.4,-462,14,-1.01
33,Male,181.0,94.5,28.8,-607,7,-0.53
21,Female,162.0,66.1,25.2,-150,14,-0.27
47,Male,170.0,84.7,29.3,383,30,1.26
33,Female,153.0,98.9,42.2,-853,60,-5.81
55,Male,162.0,43.3,16.5,99,90,1.05
42,Female,170.0,64.3,22.2,325,60,2.19
39,Male,166.0,85.7,31.1,337,21,0.41
41,Male,178.0,80.3,25.3,379,90,4.88
23,Male,175.0,67.7,22.1,-424,90,-5.07
54,Male,183.0,92.5,27.6,-749,21,-2.18
20,Male,168.0,74.1,26.3,594,7,0.31
55,Male,180.0,77.5,23.9,150,21,0.81
70,Female,156.0,81.7,33.6,-364,21,-1.34
57,Male,167.0,84.7,30.4,378,60,2.3
40,Male,178.0,60.8,19.2,-370,7,-0.42
32,Male,174.0,86.4,28.5,224,30,0.87
63,Female,150.0,53.1,23.6,541,14,1.19
29,Male,175.0,67.7,22.1,252,21,0.53
42,Female,173.0,49.2,16.4,83,7,0.49
58,Male,174.0,63.1,20.8,-614,30,-2.59
66,Female,173.0,86.7,29.0,501,7,0.14
66,Male,165.0,79.5,29.2,-261,90,-3.4
19,Male,176.0,53.3,17.2,35,60,0.13
65,Female,153.0,82.0,35.0,18,90,-0.17
21,Male,167.0,82.7,29.7,-531,30,-1.9
47,Male,173.0,83.9,28.0,5,90,-0.22
67,Female,160.0,61.3,23.9,-314,14,-0.61
51,Male,176.0,100.5,32.4,-376,7,-0.6
68,Female,161.0,66.0,25.5,389,90,4.18
34,Male,170.0,87.3,30.2,183,30,0.92
32,Male,180.0,83.6,25.8,-166,60,-0.9
33,Male,156.0,72.9,30.0,-872,14,-1.27
34,Male,181.0,54.2,16.5,164,21,0.13
53,Male,160.0,81.2,31.7,208,60,1.08
40,Female,168.0,83.8,29.7,-651,21,-1.26
56,Female,159.0,87.1,34.5,236,7,0.12
38,Male,192.0,62.0,16.8,-300,14,-0.95
32,Female,168.0,68.8,24.4,199,21,0.81
25,Female,157.0,59.1,24.0,360,60,2.82
45,Female,157.0,44.2,17.9,151,21,0.61
65,Male,160.0,93.3,36.4,512,21,0.56
63,Female,161.0,50.3,19.4,-786,30,-3.16
29,Male,171.0,104.7,35.8,-414,7,-0.11
41,Female,167.0,43.2,15.5,-811,30,-3.64
54,Female,162.0,67.4,25.7,-641,14,-0.81
49,Male,171.0,84.9,29.0,-340,90,-4.34
18,Male,182.0,114.4,34.5,-865,14,-1.44
48,Male,160.0,93.0,36.3,-306,14,-0.05
17,Female,164.0,58.1,21.6,-709,21,-2.18
21,Female,170.0,80.8,28.0,-730,21,-1.93
51,Male,172.0,79.8,27.0,354,30,1.54
20,Male,177.0,86.7,27.7,216,60,1.7
33,Male,166.0,64.0,23.2,-217,90,-2.6
47,Male,176.0,52.9,17.1,-49,90,-0.87
51,Female,161.0,79.6,30.7,-463,14,-0.7
39,Male,170.0,78.6,27.2,-172,30,-0.7
20,Male,171.0,82.9,28.4,264,14,0.16
59,Female,173.0,81.9,27.4,-118,60,-0.59
68,Male,169.0,87.9,30.8,290,7,-0.05
64,Female,164.0,54.6,20.3,-173,90,-2.46
56,Female,167.0,63.2,22.7,-357,21,-1.15
37,Male,170.0,92.0,31.8,443,60,2.88
64,Female,158.0,48.6,19.5,452,60,3.44
42,Female,161.0,77.5,29.9,-557,21,-1.85
22,Female,168.0,64.2,22.7,-205,90,-2.3
62,Male,176.0,91.1,29.4,259,14,0.89
32,Male,167.0,80.3,28.8,-508,60,-3.93
67,Male,172.0,100.0,33.8,224,90,1.9
35,Male,172.0,79.2,26.8,450,7,0.18
63,Male,165.0,68.7,25.2,-546,90,-6.31
45,Female,167.0,67.1,24.1,-671,90,-8.37
41,Female,177.0,86.6,27.6,518,21,1.09
31,Male,172.0,89.6,30.3,594,90,5.85
61,Male,170.0,98.8,34.2,388,7,0.35
18,Male,199.0,78.4,19.8,20,14,0.5
41,Male,170.0,96.2,33.3,-772,60,-5.74
35,Female,159.0,70.6,27.9,473,90,5.73
45,Male,162.0,66.3,25.3,-602,7,-0.7
29,Male,181.0,58.4,17.8,-632,60,-5.73
52,Female,166.0,74.5,27.0,176,7,0.6
36,Male,170.0,59.0,20.4,-316,60,-1.92
25,Male,185.0,108.1,31.6,402,90,4.32
26,Male,181.0,84.6,25.8,410,21,1.2
54,Female,177.0,85.2,27.2,308,7,0.3
29,Male,173.0,103.8,34.7,356,14,0.55
32,Female,156.0,69.4,28.5,-81,30,-0.23
50,Female,165.0,67.5,24.8,408,60,3.37
33,Male,178.0,108.0,34.1,473,30,2.07
36,Female,166.0,49.5,18.0,-480,21,-1.57
28,Female,142.0,40.0,19.8,-262,30,-0.99
34,Male,191.0,89.8,24.6,27,90,0.29
53,Female,149.0,76.6,34.5,389,60,3.02
44,Male,182.0,98.0,29.6,-316,7,0.36
70,Male,179.0,78.0,24.3,-510,14,-0.59
58,Female,157.0,70.9,28.8,-419,21,-0.91
15,Male,176.0,76.3,24.6,300,14,0.74
36,Male,182.0,63.2,19.1,-120,60,-0.62
31,Male,181.0,77.0,23.5,-518,90,-5.47
47,Male,177.0,77.9,24.9,173,30,0.21
29,Female,156.0,50.3,20.7,90,90,1.19
69,Female,152.0,67.0,29.0,-122,21,-1.15
31,Male,174.0,113.4,37.5,30,60,0.44
44,Female,160.0,47.2,18.4,-555,60,-4.61
21,Male,196.0,59.7,15.5,-626,14,-1.37
65,Male,163.0,72.7,27.4,312,60,1.6
66,Female,166.0,66.7,24.2,120,30,0.46
59,Female,166.0,75.1,27.3,567,30,2.28
34,Male,176.0,56.0,18.1,509,14,1.0
18,Male,196.0,74.3,19.3,-356,14,-0.78
54,Female,163.0,76.1,28.6,-206,90,-2.67
39,Female,155.0,77.7,32.3,374,30,1.3
70,Male,175.0,108.0,35.3,-895,7,-0.99
54,Female,172.0,80.4,27.2,396,30,1.78
45,Female,162.0,70.4,26.8,-649,30,-2.55
70,Female,154.0,41.7,17.6,-509,60,-4.91
59,Male,180.0,74.2,22.9,-177,90,-2.02
40,Female,161.0,62.0,23.9,158,30,0.72
16,Female,161.0,63.8,24.6,-369,7,0.01
20,Female,165.0,70.0,25.7,508,21,1.59
39,Male,162.0,99.3,37.8,275,14,0.22
46,Male,187.0,92.2,26.4,210,7,0.58
16,Female,162.0,63.6,24.2,259,90,2.73
22,Male,167.0,92.8,33.3,-855,14,-1.39
54,Female,170.0,55.6,19.2,335,14,0.83
57,Female,168.0,51.0,18.1,7,21,0.45
16,Male,163.0,80.7,30.4,-621,21,-1.12
43,Female,155.0,65.4,27.2,268,30,1.38
19,Female,170.0,63.8,22.1,-742,14,-1.38
55,Male,173.0,85.2,28.5,27,60,0.38
61,Female,158.0,63.2,25.3,-46,7,0.03
63,Female,160.0,63.8,24.9,-857,90,-10.23
48,Male,179.0,49.1,15.3,-338,90,-4.38
50,Female,169.0,62.6,21.9,-720,30,-2.3
66,Male,172.0,83.5,28.2,520,7,0.67
49,Male,173.0,87.6,29.3,303,60,2.93
39,Female,162.0,47.2,18.0,594,60,4.81
57,Male,166.0,95.5,34.7,-168,30,-0.7
48,Male,191.0,76.4,20.9,-407,14,-0.63
62,Male,169.0,60.2,21.1,537,21,1.69
44,Female,157.0,66.7,27.1,-440,21,-1.23
63,Male,166.0,79.9,29.0,-278,30,-0.84
17,Female,164.0,55.1,20.5,-700,14,-1.1
17,Male,168.0,105.0,37.2,333,21,0.52
20,Male,167.0,93.7,33.6,-721,90,-7.42
46,Male,172.0,105.4,35.6,-847,21,-1.79
54,Male,167.0,103.8,37.2,350,30,1.31
27,Male,181.0,72.7,22.2,362,90,3.8
23,Female,162.0,64.7,24.7,381,90,4.39
63,Male,168.0,40.0,14.2,389,30,1.8
57,Female,163.0,52.4,19.7,-688,14,-1.51
51,Female,163.0,50.8,19.1,-357,7,-0.07
42,Female,150.0,63.2,28.1,248,90,3.09
38,Male,174.0,74.9,24.7,-436,30,-1.66
16,Female,170.0,72.9,25.2,268,30,1.05
25,Female,147.0,46.3,21.4,465,90,5.48
65,Female,171.0,74.9,25.6,542,21,1.48
33,Female,165.0,54.4,20.0,267,7,-0.07
54,Male,179.0,57.8,18.0,296,60,2.41
54,Female,156.0,56.8,23.3,-3,90,-0.01
32,Male,170.0,89.0,30.8,-783,14,-0.94
26,Female,172.0,49.1,16.6,-246,90,-3.0
53,Female,161.0,69.4,26.8,530,30,2.49
20,Female,163.0,55.4,20.9,469,30,1.52
42,Male,173.0,92.0,30.7,-542,90,-5.8
64,Male,192.0,77.0,20.9,221,14,1.04
54,Female,157.0,82.6,33.5,-440,60,-3.3
57,Female,161.0,75.1,29.0,-275,7,-0.47
19,Male,180.0,74.1,22.9,74,60,0.52
26,Male,172.0,89.1,30.1,-155,7,0.34
30,Male,180.0,77.1,23.8,7,7,-0.15
31,Female,152.0,57.3,24.8,-753,21,-1.92
25,Male,188.0,96.3,27.2,-455,21,-1.15
69,Male,178.0,63.6,20.1,316,60,1.85
24,Female,164.0,73.3,27.3,29,90,0.34
54,Male,176.0,63.1,20.4,363,90,4.08
47,Female,167.0,78.5,28.1,549,30,2.32
49,Male,164.0,87.8,32.6,-367,7,0.18
27,Female,162.0,53.1,20.2,-504,60,-4.01
32,Female,160.0,94.5,36.9,-436,21,-1.15
48,Female,174.0,92.6,30.6,-42,30,0.55
31,Male,169.0,69.3,24.3,-522,30,-2.21
53,Male,162.0,88.6,33.8,-315,90,-3.7
17,Male,180.0,65.5,20.2,-640,21,-1.45
19,Female,172.0,60.5,20.5,-322,90,-3.77
55,Male,176.0,93.6,30.2,522,30,1.91
49,Male,184.0,79.6,23.5,-264,60,-1.44
17,Male,170.0,56.2,19.4,239,90,2.49
65,Female,168.0,81.5,28.9,-254,60,-2.04
15,Female,166.0,41.5,15.1,-250,21,-1.01
68,Female,160.0,77.5,30.3,88,14,0.25
55,Female,161.0,64.9,25.0,-735,7,-0.83
70,Female,170.0,62.2,21.5,-367,21,-1.38
68,Male,173.0,65.1,21.8,-691,30,-2.46
32,Male,170.0,59.3,20.5,-602,60,-4.69
57,Male,175.0,87.6,28.6,165,7,-0.22
26,Male,176.0,90.1,29.1,-638,21,-2.02
41,Male,172.0,66.2,22.4,-596,90,-6.91
28,Male,179.0,91.7,28.6,-41,60,-0.71
42,Male,167.0,108.8,39.0,-378,90,-3.92
63,Male,167.0,98.2,35.2,-716,90,-7.12
39,Female,158.0,70.7,28.3,536,7,0.66
20,Female,173.0,61.8,20.6,485,60,3.64
33,Female,152.0,102.6,44.4,-28,30,-0.03
59,Male,175.0,77.2,25.2,-113,21,-0.68
44,Male,160.0,84.6,33.0,313,60,2.23
46,Female,147.0,68.4,31.7,561,90,5.81
39,Female,173.0,93.2,31.1,-745,21,-2.1
31,Male,181.0,56.6,17.3,-754,30,-3.08
48,Male,173.0,81.5,27.2,-405,21,-1.65
50,Male,190.0,79.2,21.9,-443,30,-2.06
65,Female,151.0,50.2,22.0,444,90,4.86
49,Male,167.0,90.3,32.4,-138,60,-1.11
70,Female,156.0,61.1,25.1,316,14,0.99
61,Male,169.0,67.7,23.7,101,90,1.41
19,Female,164.0,68.3,25.4,185,30,0.74
36,Female,151.0,62.1,27.2,535,30,2.1
36,Female,155.0,84.2,35.0,-19,7,-0.02
15,Male,182.0,81.5,24.6,265,21,1.01
25,Female,165.0,46.9,17.2,-497,14,-1.41
57,Female,159.0,40.0,15.8,-511,7,-0.28
34,Male,175.0,80.2,26.2,-22,90,-0.38
23,Male,184.0,86.4,25.5,453,7,0.53
31,Male,177.0,82.8,26.4,-824,60,-6.3
30,Male,167.0,82.1,29.4,-148,60,-0.98
24,Male,188.0,61.8,17.5,-597,30,-2.2
20,Female,158.0,63.2,25.3,427,90,4.69
57,Female,157.0,70.7,28.7,-123,7,0.18
61,Female,169.0,68.7,24.1,-837,7,-0.78
42,Female,167.0,69.7,25.0,-898,90,-10.62
49,Female,155.0,88.6,36.9,60,14,0.66
66,Female,154.0,42.3,17.8,-552,14,-0.89
62,Male,172.0,71.5,24.2,-839,60,-6.66
16,Female,177.0,67.8,21.6,-672,30,-2.42
68,Male,172.0,59.1,20.0,-669,14,-1.23
18,Male,179.0,73.6,23.0,-382,14,-0.79
16,Male,180.0,81.3,25.1,177,90,1.94
37,Female,161.0,86.4,33.3,388,30,1.44
56,Male,183.0,72.1,21.5,-102,90,-1.37
19,Female,170.0,99.1,34.3,522,30,1.86
31,Female,165.0,72.4,26.6,287,30,1.33
29,Male,177.0,81.2,25.9,-653,21,-1.75
37,Male,164.0,79.9,29.7,203,7,0.69
70,Male,177.0,81.5,26.0,-554,30,-2.15
33,Female,173.0,83.8,28.0,545,60,4.58
26,Male,167.0,92.7,33.2,371,21,1.14
21,Female,178.0,40.0,12.6,-804,90,-10.0
26,Male,174.0,97.7,32.3,-641,60,-4.04
22,Female,157.0,76.7,31.1,-238,30,-1.23
47,Female,168.0,69.0,24.4,212,30,0.9
38,Female,167.0,74.4,26.7,-72,14,-0.16
42,Female,175.0,72.4,23.6,-772,90,-8.99
61,Male,178.0,59.3,18.7,43,7,-0.08
47,Female,166.0,68.9,25.0,73,7,-0.08
23,Male,170.0,96.0,33.2,495,60,3.22
36,Male,175.0,88.9,29.0,-502,7,-0.43
32,Male,170.0,76.9,26.6,-843,30,-3.06
61,Female,165.0,60.3,22.1,225,14,0.26
32,Female,152.0,72.8,31.5,154,60,1.0
22,Female,168.0,90.1,31.9,-121,7,-0.26
56,Male,162.0,110.7,42.2,138,14,-0.06
38,Male,168.0,61.6,21.8,-632,30,-2.52
20,Female,176.0,51.9,16.8,-712,21,-2.06
53,Female,159.0,72.1,28.5,-297,14,-0.18
26,Female,164.0,73.2,27.2,442,7,0.13
63,Male,197.0,72.5,18.7,-128,7,-0.13
61,Male,171.0,90.0,30.8,59,14,0.45
35,Male,172.0,77.5,26.2,594,14,0.79
46,Female,162.0,62.7,23.9,-446,7,-0.06
46,Male,170.0,78.9,27.3,-179,30,-0.82
51,Female,175.0,85.0,27.8,129,90,1.71
18,Male,172.0,55.3,18.7,-673,60,-5.29
33,Male,154.0,72.2,30.4,-297,14,-0.37
24,Female,157.0,55.3,22.4,-67,21,0.18
54,Male,174.0,74.5,24.6,-445,60,-3.5
18,Male,185.0,99.1,29.0,-570,90,-6.45
43,Female,159.0,63.3,25.0,-243,30,-0.87
55,Male,165.0,58.2,21.4,420,14,0.54
68,Female,170.0,50.1,17.3,-276,90,-3.59
31,Male,158.0,103.7,41.5,351,30,1.18
15,Male,165.0,101.0,37.1,115,7,-0.2
55,Male,180.0,86.9,26.8,-707,14,-1.15
15,Male,173.0,54.6,18.2,471,30,2.16
18,Male,182.0,82.6,24.9,-17,60,0.04
70,Female,165.0,52.5,19.3,-47,90,-0.09
63,Male,173.0,78.4,26.2,145,14,0.56
54,Male,171.0,69.4,23.7,-838,60,-6.7
61,Female,169.0,67.6,23.7,-523,90,-6.23
19,Male,180.0,68.4,21.1,292,60,2.46
19,Male,180.0,60.8,18.8,40,60,0.4
31,Female,158.0,61.1,24.5,-316,60,-2.47
16,Female,161.0,67.5,26.0,-206,30,-0.99
64,Male,186.0,73.7,21.3,30,30,-0.05
18,Male,167.0,83.3,29.9,-177,30,-0.56
45,Male,166.0,83.8,30.4,-214,90,-2.78
62,Female,164.0,68.0,25.3,-73,21,-0.91
56,Male,163.0,91.1,34.3,-478,60,-3.15
28,Female,165.0,47.6,17.5,-45,7,-0.17
41,Male,176.0,78.6,25.4,138,21,0.5
45,Male,184.0,71.5,21.1,165,90,2.35
58,Female,158.0,72.4,29.0,31,14,-0.24
38,Male,175.0,87.8,28.7,-221,60,-2.15
30,Male,179.0,65.6,20.5,83,30,0.26
59,Female,176.0,49.5,16.0,184,7,-0.02
64,Female,168.0,68.9,24.4,-435,7,-0.4
42,Male,179.0,46.6,14.5,-171,7,-0.03
16,Female,152.0,67.9,29.4,117,21,0.39
43,Female,164.0,88.9,33.1,94,14,0.17
64,Female,156.0,55.4,22.8,-156,90,-1.5
70,Male,188.0,51.5,14.6,-506,60,-4.12
37,Female,151.0,41.3,18.1,465,7,0.42
23,Male,171.0,85.4,29.2,-87,30,-0.2
47,Female,156.0,85.6,35.2,-89,60,-1.05
61,Female,162.0,50.4,19.2,-198,30,-0.45
67,Male,180.0,79.2,24.4,240,7,0.23
17,Female,169.0,85.2,29.8,-447,7,-0.66
31,Male,176.0,58.4,18.9,506,30,1.87
41,Male,183.0,72.2,21.6,-807,90,-9.16
20,Female,157.0,87.1,35.3,-882,7,-0.89
64,Female,164.0,68.2,25.4,-135,7,0.0
21,Female,169.0,76.0,26.6,389,14,0.9
52,Female,164.0,40.2,14.9,-886,14,-1.77
66,Female,158.0,73.4,29.4,118,90,1.11
53,Male,164.0,79.1,29.4,-315,90,-3.7
57,Female,169.0,46.4,16.2,-868,14,-2.15
29,Male,181.0,67.1,20.5,-344,60,-2.8
61,Male,188.0,76.9,21.8,70,7,-0.27
38,Male,185.0,70.8,20.7,51,30,0.19
18,Male,191.0,89.9,24.6,374,30,1.18
35,Male,180.0,62.8,19.4,582,90,6.82
34,Female,171.0,65.8,22.5,-819,60,-6.1
44,Female,154.0,62.6,26.4,387,7,0.67
29,Male,177.0,86.9,27.7,-886,21,-2.71
40,Male,171.0,96.7,33.1,563,7,0.29
38,Female,160.0,72.5,28.3,261,7,0.46
33,Male,175.0,90.2,29.5,527,7,0.65
53,Female,167.0,82.4,29.5,-799,90,-9.51
32,Female,163.0,74.2,27.9,-789,14,-1.55
57,Male,182.0,87.2,26.3,579,60,4.54
29,Female,158.0,66.3,26.6,-477,60,-4.15
63,Female,177.0,72.0,23.0,-328,90,-3.67
35,Female,149.0,40.0,18.0,-455,30,-1.68
17,Male,190.0,79.1,21.9,-665,90,-7.86
23,Female,174.0,88.0,29.1,-794,21,-2.49
60,Female,165.0,68.1,25.0,-697,60,-5.01
63,Male,176.0,59.5,19.2,370,60,2.95
26,Female,165.0,56.7,20.8,-860,30,-3.19
48,Female,166.0,71.9,26.1,443,14,0.44
47,Male,175.0,78.1,25.5,-570,7,-0.88
22,Male,169.0,119.5,41.8,8,7,0.1
40,Female,168.0,52.9,18.7,-514,21,-1.13
53,Male,166.0,84.7,30.7,437,21,0.75
69,Female,172.0,56.6,19.1,-840,14,-1.56
62,Male,175.0,94.0,30.7,172,60,0.72
20,Female,164.0,62.3,23.2,502,7,0.3
28,Female,153.0,57.3,24.5,-239,21,-0.71
39,Female,174.0,40.0,13.2,-224,21,-0.55
23,Female,155.0,52.2,21.7,-676,90,-8.38
46,Male,166.0,97.2,35.3,418,7,0.7
15,Male,165.0,65.2,23.9,538,90,6.25
21,Female,159.0,55.9,22.1,-155,60,-0.92
17,Female,167.0,56.7,20.3,139,60,1.23
31,Male,179.0,100.8,31.5,237,60,1.87
57,Female,166.0,102.7,37.3,-369,60,-1.99
24,Female,156.0,81.1,33.3,-895,21,-2.38
70,Male,181.0,76.4,23.3,-707,30,-2.71
30,Male,181.0,50.2,15.3,446,21,1.1
17,Female,161.0,96.0,37.0,299,90,3.12
33,Female,161.0,60.8,23.5,-758,14,-1.2
56,Male,171.0,63.0,21.5,303,30,1.51
20,Female,160.0,90.7,35.4,425,14,0.61
19,Female,147.0,51.5,23.8,-85,21,-0.49
62,Male,185.0,75.0,21.9,-223,90,-2.58
48,Male,175.0,76.5,25.0,600,14,0.86
34,Female,161.0,63.2,24.4,408,90,4.63
57,Male,173.0,61.3,20.5,-320,60,-2.3
62,Male,171.0,67.6,23.1,-185,21,-0.36
35,Male,171.0,104.7,35.8,514,21,1.47
46,Female,162.0,48.3,18.4,483,7,0.39
15,Male,169.0,65.4,22.9,46,60,0.57
32,Female,164.0,65.1,24.2,73,30,0.29
48,Female,170.0,73.1,25.3,205,90,2.32
26,Male,184.0,48.4,14.3,-467,14,-1.19
70,Male,166.0,81.8,29.7,476,21,0.63
69,Male,161.0,114.9,44.3,-459,60,-3.72
29,Male,175.0,108.5,35.4,347,21,0.9
37,Female,173.0,60.5,20.2,331,14,0.37
25,Female,161.0,41.4,16.0,-467,14,-1.31
43,Female,150.0,72.3,32.1,312,90,3.17
21,Female,165.0,47.3,17.4,401,21,1.27
36,Female,163.0,70.3,26.5,-155,60,-1.1
46,Female,159.0,66.1,26.1,-90,30,-0.36
49,Female,155.0,46.0,19.1,-136,30,-0.55
48,Male,174.0,86.6,28.6,-833,14,-1.66
27,Female,170.0,67.7,23.4,-89,14,-0.01
59,Male,175.0,79.5,26.0,111,21,0.25
53,Female,165.0,67.1,24.6,-58,7,-0.07
57,Male,169.0,81.5,28.5,-150,30,-0.28
41,Female,164.0,73.3,27.3,-148,7,0.07
64,Female,159.0,55.4,21.9,-95,14,-0.23
36,Male,159.0,85.1,33.7,494,30,1.65
60,Female,170.0,74.4,25.7,-283,7,-0.36
26,Female,172.0,78.1,26.4,-564,7,-0.98
28,Female,153.0,73.5,31.4,-804,14,-1.06
44,Male,183.0,81.9,24.5,407,60,2.99
46,Female,168.0,40.0,14.2,-630,60,-5.17
56,Female,175.0,85.7,28.0,-274,7,-0.24
31,Male,170.0,84.5,29.2,235,14,0.76
63,Male,178.0,95.2,30.0,-632,7,-0.41
33,Female,171.0,94.5,32.3,-549,7,-0.22
44,Male,183.0,65.5,19.6,53,90,0.46
67,Male,175.0,95.0,31.0,42,21,-0.3
45,Female,168.0,70.3,24.9,-535,60,-4.13
53,Male,171.0,75.0,25.6,-87,60,-1.23
65,Male,186.0,88.5,25.6,156,21,0.28
69,Male,180.0,87.9,27.1,-568,60,-4.8
42,Male,175.0,59.2,19.3,-235,14,-0.65
38,Male,179.0,98.8,30.8,-479,21,-1.02
26,Female,151.0,89.4,39.2,510,21,1.37
45,Female,167.0,56.9,20.4,-325,30,-1.31
66,Female,163.0,71.0,26.7,384,14,0.8
42,Male,169.0,82.8,29.0,421,60,3.14
34,Male,172.0,75.2,25.4,-649,90,-6.98
21,Female,163.0,79.3,29.8,512,90,6.05
36,Male,182.0,87.9,26.5,-827,90,-9.81
28,Female,162.0,69.3,26.4,-320,30,-1.04
69,Male,173.0,73.6,24.6,-662,60,-4.76
44,Female,171.0,67.1,22.9,-831,60,-6.68
22,Female,162.0,60.3,23.0,-72,90,-1.16
18,Female,154.0,100.3,42.3,1,7,-0.26
62,Male,174.0,90.0,29.7,-27,14,-0.25
67,Male,179.0,74.3,23.2,-274,21,-0.76
57,Female,166.0,44.0,16.0,281,30,0.73
21,Male,186.0,97.1,28.1,-162,90,-1.99
20,Female,168.0,61.0,21.6,-97,7,-0.13
26,Male,159.0,71.1,28.1,-237,7,-0.14
57,Female,163.0,74.8,28.2,-589,90,-6.7
57,Male,171.0,59.5,20.3,82,14,0.27
61,Female,159.0,83.7,33.1,344,7,0.82
20,Female,165.0,64.1,23.5,-444,60,-3.22
23,Female,172.0,51.8,17.5,-205,90,-2.59
65,Male,165.0,91.1,33.5,439,90,4.32
67,Male,194.0,75.7,20.1,-590,90,-7.11
55,Male,168.0,70.8,25.1,-268,7,-0.66
20,Female,165.0,68.6,25.2,-496,7,-0.42
18,Male,165.0,88.7,32.6,-388,90,-4.01
18,Female,174.0,85.1,28.1,-211,60,-1.45
53,Male,174.0,60.0,19.8,485,14,0.96
62,Male,163.0,100.3,37.8,-882,21,-1.84
50,Female,177.0,49.9,15.9,-363,90,-4.37
29,Male,171.0,83.3,28.5,399,90,4.42
57,Male,171.0,75.0,25.6,-776,90,-9.22
18,Female,147.0,61.0,28.2,-140,21,-0.38
61,Female,164.0,66.4,24.7,-667,60,-5.41
64,Female,154.0,74.3,31.3,-61,7,-0.12
55,Female,165.0,60.3,22.1,172,90,2.1
64,Female,154.0,70.4,29.7,53,14,0.06
47,Female,175.0,68.5,22.4,-56,90,-0.65
